episode,return,length,epsilon,learning_rate,val_return
1,-194.60537538167983,67,0.995,0.0005,
2,-466.27492739298054,93,0.990025,0.0005,
3,-280.92384175195747,135,0.985074875,0.0005,
4,-242.23261178425227,69,0.9801495006250001,0.0005,
5,-240.74376144310583,93,0.9752487531218751,0.0005,
6,-164.43868031788406,63,0.9703725093562657,0.0005,
7,-487.2795273168117,94,0.9655206468094844,0.0005,
8,-359.4935566688351,106,0.960693043575437,0.0005,
9,-218.28480737237683,70,0.9558895783575597,0.0005,
10,-317.2948035713263,135,0.9511101304657719,0.0005,
11,-175.83475695435928,72,0.946354579813443,0.0005,
12,-248.82667659025097,113,0.9416228069143757,0.0005,
13,-334.64824941357966,114,0.9369146928798039,0.0005,
14,-259.329517017168,75,0.9322301194154049,0.0005,
15,-220.06110711567678,91,0.9275689688183278,0.0005,
16,-513.7198338202443,115,0.9229311239742362,0.0005,
17,-232.48780636725226,67,0.918316468354365,0.0005,
18,-238.75383127636812,108,0.9137248860125932,0.0005,
19,-198.6889174127082,75,0.9091562615825302,0.0005,
20,-177.63239308944705,76,0.9046104802746175,0.0005,
21,-281.4239456635123,133,0.9000874278732445,0.0005,
22,-186.12335456229323,91,0.8955869907338783,0.0005,
23,-206.14076511985743,71,0.8911090557802088,0.0005,
24,-222.6069481736142,98,0.8866535105013078,0.0005,
25,-214.46677068675814,100,0.8822202429488013,0.0005,
26,-199.68241570682594,64,0.8778091417340573,0.0005,
27,-252.9933608458924,115,0.8734200960253871,0.0005,
28,-241.2185209802533,69,0.8690529955452602,0.0005,
29,-324.2380330363997,131,0.8647077305675338,0.0005,
30,-434.92188376456284,126,0.8603841919146962,0.0005,-107.94934411731597
31,-216.05493431574482,94,0.8560822709551227,0.0005,
32,-136.15957930584858,127,0.851801859600347,0.0005,
33,-192.78912333828657,109,0.8475428503023453,0.0005,
34,-162.9042956640244,64,0.8433051360508336,0.0005,
35,-146.17453015422376,93,0.8390886103705794,0.0005,
36,-267.4049464055107,106,0.8348931673187264,0.0005,
37,-174.89498716653625,111,0.8307187014821328,0.0005,
38,-201.57455490459574,128,0.8265651079747222,0.0005,
39,-296.75737527532993,118,0.8224322824348486,0.0005,
40,-187.67769853086415,62,0.8183201210226743,0.0005,
41,-288.5976494330314,113,0.8142285204175609,0.0005,
42,-153.07219823322765,127,0.810157377815473,0.0005,
43,-165.27621016162786,80,0.8061065909263957,0.0005,
44,-143.63159618721625,79,0.8020760579717637,0.0005,
45,-216.94876011795282,91,0.798065677681905,0.0005,
46,-222.64999594888423,73,0.7940753492934954,0.0005,
47,-256.8652875187869,83,0.7901049725470279,0.0005,
48,-225.80206614724966,86,0.7861544476842928,0.0005,
49,-194.96282384993563,133,0.7822236754458713,0.0005,
50,-209.83176933999027,164,0.778312557068642,0.0005,
51,-173.47275574915227,141,0.7744209942832988,0.0005,
52,-218.24304724452602,114,0.7705488893118823,0.0005,
53,-198.01580051480173,98,0.7666961448653229,0.0005,
54,-279.0063324147114,110,0.7628626641409962,0.0005,
55,-207.8928719057256,96,0.7590483508202912,0.0005,
56,-188.41283111016588,76,0.7552531090661897,0.0005,
57,-174.41523354054297,156,0.7514768435208588,0.0005,
58,-282.11122598362147,114,0.7477194593032545,0.0005,
59,-292.87885090492057,102,0.7439808620067382,0.0005,
60,-156.61750834148614,101,0.7402609576967045,0.0005,-173.6787838124009
61,-167.45524648903515,77,0.736559652908221,0.0005,
62,-191.37861011703882,89,0.7328768546436799,0.0005,
63,-186.56913645993143,85,0.7292124703704616,0.0005,
64,-195.511263546439,124,0.7255664080186093,0.0005,
65,-314.8451984015644,139,0.7219385759785162,0.0005,
66,-405.8640331076506,122,0.7183288830986236,0.0005,
67,-247.69478973641756,79,0.7147372386831305,0.0005,
68,-215.71282752119922,135,0.7111635524897149,0.0005,
69,-211.5886954250428,135,0.7076077347272662,0.0005,
70,-175.98176983644305,116,0.7040696960536299,0.0005,
71,-118.62772643456553,83,0.7005493475733617,0.0005,
72,-202.861813734309,129,0.697046600835495,0.0005,
73,-166.0102571187682,96,0.6935613678313175,0.0005,
74,-182.75890911519824,126,0.6900935609921609,0.0005,
75,-152.57956006054596,162,0.6866430931872001,0.0005,
76,-178.224132329219,134,0.6832098777212641,0.0005,
77,-248.73682273372452,115,0.6797938283326578,0.0005,
78,-137.02685009516068,161,0.6763948591909945,0.0005,
79,-104.57226874451219,117,0.6730128848950395,0.0005,
80,-215.35246094589485,146,0.6696478204705644,0.0005,
81,-115.70065143150634,156,0.6662995813682115,0.0005,
82,-154.76621085255277,126,0.6629680834613705,0.0005,
83,-128.64977349583086,143,0.6596532430440636,0.0005,
84,-360.94802787408935,144,0.6563549768288433,0.0005,
85,-169.23859712734682,103,0.653073201944699,0.0005,
86,-143.56172846062555,82,0.6498078359349755,0.0005,
87,-181.39159646517834,143,0.6465587967553006,0.0005,
88,-146.73558179688382,146,0.6433260027715241,0.0005,
89,-121.89956283374208,125,0.6401093727576664,0.0005,
90,-163.73418272473015,153,0.6369088258938781,0.0005,-210.75182066538892
91,-221.7908718648789,119,0.6337242817644086,0.0005,
92,-190.9399662548203,139,0.6305556603555866,0.0005,
93,-180.61076836226525,77,0.6274028820538087,0.0005,
94,-136.73719248014606,85,0.6242658676435396,0.0005,
95,-149.83077546802065,168,0.6211445383053219,0.0005,
96,-239.37055774476187,147,0.6180388156137953,0.0005,
97,-162.50390427857954,112,0.6149486215357263,0.0005,
98,-152.71710842820755,79,0.6118738784280476,0.0005,
99,-199.29919551196622,152,0.6088145090359074,0.0005,
100,-175.4761753142703,165,0.6057704364907278,0.0005,
101,-115.61824258156356,91,0.6027415843082742,0.0005,
102,-127.15668991338777,201,0.5997278763867329,0.0005,
103,-216.7945839391268,171,0.5967292370047992,0.0005,
104,-236.72104964953033,166,0.5937455908197752,0.0005,
105,-183.1255463358556,148,0.5907768628656763,0.0005,
106,-173.76945787345784,163,0.5878229785513479,0.0005,
107,-160.11317114217402,186,0.5848838636585911,0.0005,
108,-188.93503977597197,245,0.5819594443402982,0.0005,
109,-163.55037894954438,101,0.5790496471185967,0.0005,
110,-144.65201720442118,111,0.5761543988830038,0.0005,
111,-157.1129942335569,162,0.5732736268885887,0.0005,
112,-211.4046719848558,204,0.5704072587541458,0.0005,
