episode,return,length,epsilon,learning_rate,val_return
197,-317.637944133732,87,,,
198,-462.1667957293007,88,,,
199,-527.157763864436,101,,,
200,-450.12626200232,88,,,
201,-191.8739033552984,87,,,
202,-387.43250246461133,159,,,
203,-459.56424902065123,130,,,
204,-167.0906941007794,151,,,
205,-290.2459188135607,112,,,
206,-99.45509092344571,115,,,
207,-444.8729515722007,95,,,
208,-462.42426907751906,128,,,
209,-289.92426290991455,104,,,
210,-437.5227443823681,102,,,-892.0462870454318
211,-263.4997452836742,106,,,
212,-570.4281210481541,84,,,
213,-366.3820876413404,89,,,
214,-282.8856268873074,137,,,
215,-316.68667033727985,118,,,
216,-515.018600063309,110,,,
217,-529.7614860129879,85,,,
218,-396.6754912263684,125,,,
219,-496.030776563553,102,,,
220,-541.6405758480453,202,,,
221,-114.9584949576585,127,,,
222,-526.7186566510481,83,,,
223,-523.6372085269452,104,,,
224,-381.2670373412392,149,,,
225,-183.89061504516144,115,,,
226,-455.47415314579723,97,,,
227,-518.9942072969724,91,,,
228,-430.1089388550156,156,,,
229,-404.96148748216206,143,,,
230,-201.7795416557309,164,,,
231,-562.6971945350492,182,,,
232,-582.2566976510188,80,,,
233,-325.0738551288046,105,,,
234,-369.0642472382864,117,,,
235,-522.447105888167,128,,,
236,-560.4485130031835,96,,,
237,-526.8970809209294,92,,,
238,-502.41520336139075,96,,,
239,-330.0832081538766,91,,,
240,-372.01808187599624,174,,,-892.0462870454318
241,-570.1569898431845,161,,,
242,-422.2068130808169,134,,,
243,-439.35569444884,83,,,
244,-455.0916520268586,103,,,
245,-526.3113794809233,101,,,
246,-564.8354443161617,114,,,
247,-212.4149849573606,130,,,
248,-412.62980005825875,89,,,
249,-293.9599287005235,100,,,
250,-465.06331394119377,99,,,
251,-213.22333521016301,142,,,
252,-422.19888111700914,179,,,
253,-424.3586436548157,100,,,
254,-392.9922796963044,154,,,
255,-320.63956091972364,122,,,
256,-449.04635768791144,186,,,
257,-388.66529311404213,178,,,
258,-416.7601755979342,162,,,
259,-257.14653440402134,165,,,
260,-432.57375937439997,149,,,
261,-491.16241639778957,140,,,
262,-348.83222560137887,162,,,
263,-346.82725360025813,156,,,
264,-716.5388045371363,199,,,
265,-532.2087295777067,108,,,
266,-387.95253004130404,145,,,
267,-194.12798845436146,107,,,
268,-471.8178892380822,80,,,
269,-238.67682093750574,102,,,
270,-375.50706702987594,150,,,-892.0462870454318
271,-493.8489803380714,197,,,
272,-590.994465645749,116,,,
273,-297.59239910338886,100,,,
274,-395.9628176227076,115,,,
275,-499.8124981606113,120,,,
276,-536.2972603244821,112,,,
277,-419.52726161443326,167,,,
278,-449.84654798072745,84,,,
279,-334.4705915056021,98,,,
280,-504.447171779438,117,,,
281,-315.5736855067204,97,,,
282,-423.024950886482,105,,,
283,-115.61636002214829,94,,,
284,-333.4768177611589,124,,,
285,-474.8750425495037,88,,,
286,-366.02720327981,77,,,
287,-257.0006559668345,100,,,
288,-282.0996866861844,118,,,
289,-443.1339259230169,128,,,
290,-436.97645333025565,111,,,
291,-447.02799479749257,135,,,
292,-248.244329000379,187,,,
293,-284.59146729607227,98,,,
294,-449.28205702131805,90,,,
295,-520.6242020567429,155,,,
296,-359.64241925806095,124,,,
297,-248.08324460533774,81,,,
298,-395.0873083139405,107,,,
299,-291.80419363063186,148,,,
300,-306.7149322639394,132,,,-783.2891723332261
301,-405.34093503054135,148,,,
302,-507.8499890452407,231,,,
303,-314.06489882243716,176,,,
304,-446.05958933224133,110,,,
305,-165.3633551285768,163,,,
306,-352.6725990460885,86,,,
307,-177.42341536215537,113,,,
308,-317.93512984099624,111,,,
309,-325.9624812134375,95,,,
310,-105.93407492377365,92,,,
311,-418.0121440625893,113,,,
312,-352.35185646029265,150,,,
313,-265.6149976097553,94,,,
314,-304.9045418219362,172,,,
315,-271.0559222662938,94,,,
316,-489.03583412350235,92,,,
317,-310.8775645813097,101,,,
318,-311.8515122080116,165,,,
319,-307.6138428633021,139,,,
320,-283.0708783817433,141,,,
321,-492.41111676026526,108,,,
322,-537.4334865355503,232,,,
323,-421.94704436458795,116,,,
324,-103.52097620148228,121,,,
325,-509.6651923755755,95,,,
326,-481.32160424626693,116,,,
327,-377.29287607733175,161,,,
328,-382.2057133346543,88,,,
329,-477.8142367203207,130,,,
330,-368.3870287409205,84,,,-834.4005342971029
331,-288.4199313809084,223,,,
332,-370.9552413368973,133,,,
333,-158.4529809461846,112,,,
334,-175.94260623475358,152,,,
335,-288.0673919179328,116,,,
336,-175.74269901128184,128,,,
337,-337.2995112731696,148,,,
338,-432.67765035095863,93,,,
339,-169.23344774209136,119,,,
340,-458.02554723276864,114,,,
341,-407.5045597807157,142,,,
342,-376.39542838190795,156,,,
343,-500.1701836176313,85,,,
344,-342.04037650383975,131,,,
345,-451.15367625591637,82,,,
346,-367.9745966667622,147,,,
347,-486.72794786447525,83,,,
348,-302.2359704791056,116,,,
349,-463.1819780324512,113,,,
350,-346.3614352395467,142,,,
351,-608.9260818981693,203,,,
352,-269.09600146369564,99,,,
353,-221.77037509216814,93,,,
354,-363.11665455271964,104,,,
355,-468.14697964271613,98,,,
356,-387.17591975453814,107,,,
357,-548.4862078886323,94,,,
358,-377.96190259992323,111,,,
359,-598.6047452941943,176,,,
360,-174.27343721229863,123,,,-1079.1409291959817
361,-481.7975936341537,123,,,
362,-277.35970003823206,115,,,
363,-540.1017457333617,180,,,
364,-614.8195714253438,184,,,
365,-81.82849413065459,1000,,,
366,-201.97265405417,108,,,
367,-453.2278444701716,155,,,
368,-522.3798762969494,185,,,
369,-299.07361872590735,170,,,
370,-211.58613336361995,104,,,
371,-246.1784945635247,102,,,
372,-539.8054730972354,178,,,
373,-498.49349139380786,165,,,
374,-111.36778418936078,123,,,
375,-352.92753661636755,112,,,
376,-200.88540100428943,165,,,
377,-550.2347023989959,188,,,
378,-331.13957193191754,112,,,
379,-414.9768758381947,90,,,
380,-381.4793618365095,117,,,
381,-461.88736488093934,108,,,
382,-232.98453546018033,123,,,
383,-387.2102238667137,137,,,
384,-97.66495785227256,137,,,
385,-517.3383153274399,100,,,
386,-573.0906976903337,163,,,
387,-757.6410982095817,150,,,
388,-628.6172659030252,223,,,
389,-530.1484494592256,146,,,
390,-567.4527754366043,185,,,-987.011017492483
391,-438.5964756340828,90,,,
392,-521.8602047605178,189,,,
393,-378.46592752946816,163,,,
394,-770.879366787642,170,,,
395,-433.67595213511925,125,,,
396,-526.748775076077,193,,,
397,-570.356894827248,167,,,
398,-470.9492605090593,150,,,
399,-231.7253516571096,106,,,
400,-468.49208095542133,136,,,
401,-538.6053010144219,130,,,
402,-159.81337883125036,134,,,
403,-633.5248726926663,190,,,
404,-214.48663486129536,114,,,
405,-207.39262364188406,101,,,
406,-507.5549725184281,157,,,
407,-490.6886379377146,96,,,
408,-376.90929536914314,140,,,
409,-603.2444585275788,166,,,
410,-423.28158739377693,122,,,
411,-576.3210792612248,166,,,
412,-509.05415389819177,155,,,
413,-306.45391395122977,104,,,
414,-206.1392385772383,204,,,
415,-492.8829368875507,168,,,
416,-496.7033133320807,131,,,
417,-466.615630823675,100,,,
418,-637.5864381348407,177,,,
419,-694.0705409598172,170,,,
420,-595.2547186675216,176,,,-843.3788812074193
421,-643.5278367972505,152,,,
422,-249.32638294657272,96,,,
423,-354.8074880690634,135,,,
424,-334.82813147873395,153,,,
425,-462.1893734370878,158,,,
426,-422.63889764894736,149,,,
427,-606.3099699157186,142,,,
428,-464.3912613881098,135,,,
429,-459.14626683534505,128,,,
430,-501.02311820207444,164,,,
431,-430.9100115421643,91,,,
432,-270.84021493826555,103,,,
433,-429.6070956049466,154,,,
