episode,return,length,epsilon,learning_rate,val_return
1,-206.98433971808214,82,,,
2,-317.5708130969775,120,,,
3,-352.6806430009822,97,,,
4,-215.53970618116182,97,,,
5,-144.42308399632714,93,,,
6,-400.3416622170626,129,,,
7,-298.69305113600427,133,,,
8,-216.13053576988202,72,,,
9,-149.7165860785001,129,,,
10,-291.8090323948487,65,,,
11,-184.16413670715275,77,,,
12,-161.17756993704506,116,,,
13,-172.26124122310546,79,,,
14,-221.7278855033568,99,,,
15,-204.86898195513797,106,,,
16,-337.00559611775736,128,,,
17,-380.4064593769243,167,,,
18,-175.3820138312589,92,,,
19,-569.8166557673323,90,,,
20,-308.2366316134532,84,,,
21,-163.20564293286913,70,,,
22,-194.0849866916583,77,,,
23,-281.647427814783,135,,,
24,-195.0275767357484,65,,,
25,-245.3399815779154,128,,,
26,-234.05299693322468,70,,,
27,-299.44951382101374,99,,,
28,-209.83629886103697,94,,,
29,-199.98209460887398,83,,,
30,-433.39491741690154,77,,,-267.1130147592978
31,-133.82951027119785,79,,,
32,-280.4715153781383,83,,,
33,-203.8288143204186,64,,,
34,-259.7412463699527,106,,,
35,-222.34050399976297,80,,,
36,-193.1242763476863,59,,,
37,-216.765800543707,74,,,
38,-271.3620495638081,79,,,
39,-412.4204729884307,106,,,
40,-175.1041596676233,59,,,
41,-100.74309005962607,66,,,
42,-375.3696372171927,94,,,
43,-383.3483579925902,89,,,
44,-285.70803986868367,92,,,
45,-350.8468523471208,135,,,
46,-305.53854092473273,76,,,
47,-282.90161440594215,118,,,
48,-251.35315998051522,125,,,
49,-202.64346013440618,70,,,
50,-431.85963079450397,94,,,
51,-415.8149512206684,96,,,
52,-204.1871099552999,68,,,
53,-334.2336777554102,82,,,
54,-192.11751252953218,96,,,
55,-396.45939352067484,89,,,
56,-188.33219994206013,66,,,
57,-331.8082797646095,104,,,
58,-352.38703078849284,100,,,
59,-421.5417925344541,109,,,
60,-249.6059720326437,95,,,-238.73563797823954
61,-271.1903891433175,100,,,
62,-238.8340598401087,95,,,
63,-222.70063103302812,125,,,
64,-193.810029301876,62,,,
65,-267.65000740791567,113,,,
66,-280.25274456718887,75,,,
67,-436.8974633897777,97,,,
68,-57.15379722796587,80,,,
69,-156.07864347445502,68,,,
70,-199.49636885769763,102,,,
71,-226.75783136878835,126,,,
72,-280.75629432876894,127,,,
73,-213.00250328303372,96,,,
74,-316.8247542989891,61,,,
75,-148.15046985236518,73,,,
76,-232.10508461860908,73,,,
77,-305.3740155967025,135,,,
78,-199.20085134712858,118,,,
79,-391.3185372113895,106,,,
80,-252.33148951601214,80,,,
81,-253.93448443008936,114,,,
82,-248.26214712195053,83,,,
83,-364.82448604647885,96,,,
84,-425.6873325357635,111,,,
85,-304.1002612061546,129,,,
86,-181.0939964525097,77,,,
87,-396.36794988885254,141,,,
88,-394.85660932234373,98,,,
89,-469.8911074169069,104,,,
90,-283.7651466055954,73,,,-241.1306059458478
91,-145.50410481028487,69,,,
92,-262.63816690968264,121,,,
93,-209.06027964160012,136,,,
94,-211.4742717278768,73,,,
95,-164.4517820289284,86,,,
96,-197.71857881714837,107,,,
97,-310.15454728539,121,,,
98,-342.18810709167826,77,,,
99,-223.11258592193863,91,,,
100,-442.93809337730755,128,,,
101,-231.53585268225729,95,,,
102,-470.5261820869672,95,,,
103,-240.19593192556874,131,,,
104,-231.40835648886767,69,,,
105,-219.2339163886048,65,,,
106,-315.24635260743196,110,,,
107,-356.6724714331042,127,,,
108,-203.5254642573839,79,,,
109,-345.09259492811816,110,,,
110,-294.1174908398653,112,,,
111,-440.09838898341854,101,,,
112,-496.9599482448616,90,,,
113,-204.59317023219123,109,,,
114,-366.84326898554383,64,,,
115,-201.24113492011446,73,,,
116,-193.6314251935259,59,,,
117,-208.93280735590693,61,,,
118,-206.33973909109642,64,,,
119,-211.21458131421963,79,,,
120,-224.96114800487766,60,,,-254.67266209322193
121,-211.04326610078223,79,,,
122,-251.81044302888537,109,,,
123,-379.8359482801793,79,,,
124,-322.0639795129366,97,,,
125,-411.9455729146814,82,,,
126,-188.18703642700694,115,,,
127,-163.70569244621635,75,,,
128,-205.5115097101306,79,,,
129,-209.7482500169385,101,,,
130,-323.2505704419551,112,,,
131,-416.4970843186627,104,,,
132,-226.46356647817706,69,,,
133,-120.85004214271993,110,,,
134,-229.04279076143976,72,,,
135,-196.33560171616526,65,,,
136,-198.82631345405906,88,,,
137,-213.43113161418384,82,,,
138,-406.38873044546415,107,,,
139,-277.9720724725191,92,,,
140,-221.24597985232103,68,,,
141,-212.02828267506735,69,,,
142,-445.000941127274,94,,,
143,-381.18348100347913,100,,,
144,-538.2328494490163,94,,,
145,-448.3901322171544,103,,,
146,-542.363633149403,94,,,
147,-220.43786517978333,75,,,
148,-438.8781856633925,76,,,
149,-201.59018400264415,75,,,
150,-398.84276300588704,73,,,-255.551085840332
151,-538.8069682050137,87,,,
152,-237.9856078326916,81,,,
153,-409.8965219248616,112,,,
154,-302.1681325611745,111,,,
155,-172.02638363153287,64,,,
156,-326.7974011675052,73,,,
157,-335.3415432766344,73,,,
158,-434.3580966324646,64,,,
159,-376.23028056328224,116,,,
160,-313.8632697198158,68,,,
161,-111.61275832393696,124,,,
162,-572.4530522845529,96,,,
163,-439.3700893545148,92,,,
164,-505.1052047448668,73,,,
165,-664.3011486043833,127,,,
166,-653.8396394262418,81,,,
167,-293.9208558066491,58,,,
168,-421.3961451211262,79,,,
169,-867.659834837585,127,,,
170,-708.3466197287181,104,,,
171,-548.8645024001846,98,,,
172,-554.9547845236643,92,,,
173,-453.61336127923323,160,,,
174,-195.41330077569668,62,,,
175,-590.8350535217733,110,,,
176,-258.4065969917766,112,,,
177,-455.21237506444254,76,,,
178,-386.78592573284135,57,,,
179,-293.543484925737,63,,,
180,-483.06829425485535,83,,,-300.959971674437
181,-247.14927288725895,83,,,
182,-552.1241659501967,81,,,
183,-344.66456578425647,106,,,
184,-447.28374182560304,112,,,
185,-354.94229538371576,109,,,
186,-214.7255307149051,119,,,
187,-221.99278850779993,88,,,
188,-214.77819837253458,102,,,
189,-286.86401345024285,102,,,
190,-431.0948200473986,85,,,
191,-313.02713526758885,90,,,
192,-261.3521232895038,108,,,
193,-225.26715450570654,128,,,
194,-188.66361920059296,69,,,
195,-460.5529925909815,93,,,
196,-181.7668332072581,79,,,
197,-245.29965078490523,123,,,
198,-218.06047332172253,93,,,
199,-508.39147149763596,130,,,
200,-210.9377855003586,86,,,
201,-504.4746245981587,99,,,
202,-186.37376368240757,82,,,
203,-191.1011478297871,70,,,
204,-247.97867237610356,58,,,
205,-428.2892900893263,116,,,
206,-212.89776394422822,68,,,
207,-254.60805301738398,77,,,
208,-194.8231864397549,62,,,
209,-215.06322981283185,78,,,
210,-477.4582677959526,136,,,-282.7833338875424
211,-256.4351173350487,115,,,
212,-232.05181967791844,70,,,
213,-200.03003363954917,107,,,
214,-183.2264899623225,79,,,
215,-427.55600658699984,115,,,
216,-357.2592838887716,68,,,
217,-212.3093870280093,83,,,
