episode,return,length,epsilon,learning_rate,val_return
1,-374.0520640012952,78,,,
2,-183.70866775560225,105,,,
3,-412.13104980182663,90,,,
4,-220.6139078494358,69,,,
5,-312.7406543288902,137,,,
6,-258.89661708231984,80,,,
7,-291.12315809456163,73,,,
8,-231.40753166843058,97,,,
9,-457.0198968537456,97,,,
10,-179.85966404314274,63,,,
11,-281.0014069474951,135,,,
12,-264.17436675937216,62,,,
13,-220.514215861104,68,,,
14,-358.20064529532954,78,,,
15,-184.99522958099638,79,,,
16,-476.0759752914529,99,,,
17,-422.5408099452199,137,,,
18,-251.16561786219654,116,,,
19,-285.0302154633565,88,,,
20,-421.7577668406067,89,,,
21,-159.477535400779,84,,,
22,-220.3183766676142,59,,,
23,-319.56251511348046,111,,,
24,-535.2718954670717,93,,,
25,-483.9395356887592,94,,,
26,-309.11696971889444,129,,,
27,-223.45874874466801,97,,,
28,-273.12812424748375,73,,,
29,-164.5564248861274,70,,,
30,-211.3187515792797,122,,,-271.8385575511031
31,-354.5533587495715,135,,,
32,-186.56805062612466,73,,,
33,-250.3113107914221,97,,,
34,-410.95177180319627,99,,,
35,-292.3782614950941,87,,,
36,-276.63421641101763,59,,,
37,-191.60841676740128,79,,,
38,-281.40996504503136,78,,,
39,-222.5555532268879,132,,,
40,-184.44504313863436,103,,,
41,-278.83834384507367,111,,,
42,-186.61230387909293,63,,,
43,-282.4960449802252,106,,,
44,-202.6980717681278,96,,,
45,-204.09455314427203,76,,,
46,-228.63573960929548,83,,,
47,-252.97665961773671,82,,,
48,-207.50320066985114,92,,,
49,-482.94672546474425,134,,,
50,-198.8953098166531,90,,,
51,-278.617988610251,115,,,
52,-311.02395133503154,98,,,
53,-347.15843932262567,141,,,
54,-188.0405860929316,105,,,
55,-158.7779031477168,65,,,
56,-231.0890375696903,100,,,
57,-252.83310713023363,119,,,
58,-195.5904951144257,87,,,
59,-273.41095397217725,96,,,
60,-189.80116410276543,110,,,-248.93905335347716
61,-470.1904349500323,110,,,
62,-197.95763268154667,68,,,
63,-159.53224470016545,73,,,
64,-322.63262088976865,113,,,
65,-285.5273241916701,97,,,
66,-343.6245355286419,87,,,
67,-354.901674219932,124,,,
68,-71.5230582608195,1000,,,
69,-239.76440093333264,89,,,
70,-214.46443353620379,105,,,
71,-202.24583709537058,85,,,
72,-424.2029050339636,116,,,
73,-453.7043826064015,142,,,
74,-214.16379056576318,78,,,
75,-234.4825933385308,95,,,
76,-175.05083775696363,106,,,
77,-154.88940391998696,72,,,
78,-466.81706712831567,94,,,
79,-320.0862500721917,92,,,
80,-330.61064500639327,70,,,
81,-215.34283323332303,82,,,
82,-193.80282673568362,98,,,
83,-297.39806511006066,67,,,
84,-212.34370727306137,109,,,
85,-186.79043881040053,74,,,
86,-277.27921567350126,60,,,
87,-265.0116852130844,84,,,
88,-189.57023746671524,63,,,
89,-339.1792311424476,121,,,
90,-354.19712464122233,114,,,-221.62134794404773
91,-253.8967556872799,133,,,
92,-221.25708323256057,71,,,
93,-386.42692228479984,97,,,
94,-272.45660061325395,129,,,
95,-251.3528367267676,72,,,
96,-250.1857553374982,77,,,
97,-197.75763483791215,103,,,
98,-247.58918310372624,60,,,
99,-177.22566648240704,62,,,
100,-331.06611823912556,73,,,
101,-187.63100914726817,74,,,
102,-208.85335112800328,63,,,
103,-205.5009169611404,84,,,
104,-358.39007938692555,70,,,
105,-221.95309311411785,119,,,
106,-234.6067279636991,114,,,
107,-247.41438909216257,79,,,
108,-197.96141645944286,58,,,
109,-347.29291241090016,96,,,
110,-254.53132092957588,62,,,
111,-246.67756740360744,68,,,
112,-331.46660274737326,78,,,
113,-243.74798493088622,94,,,
114,-302.0491246125245,65,,,
115,-401.0866309147099,100,,,
116,-394.3487078591994,106,,,
117,-218.10946794502723,92,,,
118,-187.33475840005028,100,,,
119,-250.20736559343817,99,,,
120,-219.7000357662885,71,,,-234.95860988724183
121,-223.57233880916144,121,,,
122,-235.21745706885216,77,,,
123,-357.067140237677,93,,,
124,-173.09329785252595,58,,,
125,-339.4889384682462,93,,,
126,-413.3317974036812,79,,,
127,-364.19746913869665,97,,,
128,-450.4409573306694,85,,,
129,-254.65908462584082,70,,,
130,-306.3002400168296,88,,,
131,-391.3764673473927,94,,,
132,-515.8932603892719,143,,,
133,-299.04973387500735,138,,,
134,-328.6670828719415,85,,,
135,-166.54684172296072,65,,,
136,-367.73739010541374,83,,,
137,-197.98223736692995,113,,,
138,-311.1970959321667,85,,,
139,-383.29943407187386,100,,,
140,-238.08813642023816,61,,,
141,-463.6062897930166,99,,,
142,-213.87871751273897,68,,,
143,-335.00588721727286,97,,,
144,-256.94249673046477,65,,,
145,-218.61826328421375,71,,,
146,-243.95717962759738,85,,,
147,-248.55346887575485,99,,,
148,-300.87323465531335,68,,,
149,-331.54069679708596,116,,,
150,-193.61796682150688,88,,,-214.30173401659368
151,-213.56485605405555,88,,,
152,-361.1352887104921,67,,,
153,-280.3849071990787,117,,,
154,-188.6851425780106,59,,,
155,-189.60437590071714,68,,,
