episode,return,length,epsilon,learning_rate,val_return
1,-203.48017355763614,100,,,
2,-270.6526746214141,115,,,
3,-527.6918339446261,105,,,
4,-178.0972736085233,111,,,
5,-234.01504676557647,75,,,
6,-158.26641609407346,118,,,
7,-364.5826096717908,82,,,
8,-76.32060694316493,90,,,
9,-222.5265661049702,74,,,
10,-201.27807599598046,88,,,
11,-333.1241135565647,108,,,
12,-354.2576201438095,90,,,
13,-296.744120856108,90,,,
14,-174.07786041069085,115,,,
15,-285.28666925377445,130,,,
16,-230.35300628349097,73,,,
17,-326.61134075206314,102,,,
18,-404.6318490614761,83,,,
19,-146.19674250692847,72,,,
20,-355.9994383373339,111,,,
21,-250.60546427566982,68,,,
22,-229.6886988077696,133,,,
23,-240.07347116181586,96,,,
24,-134.18309353177406,97,,,
25,-141.0320088060207,73,,,
26,-186.6532141918009,69,,,
27,-319.44891984999765,135,,,
28,-241.1673904094935,88,,,
29,-193.5785949602098,87,,,
30,-332.3141981757908,96,,,-274.2962605341291
31,-203.90033831833853,79,,,
32,-376.606058203873,93,,,
33,-148.7137625533768,90,,,
34,-295.5992179806509,89,,,
35,-442.55521700459997,104,,,
36,-216.42575239009167,76,,,
37,-231.16128901000232,75,,,
38,-604.4000898008973,103,,,
39,-180.19094804442352,75,,,
40,-322.5707504308594,101,,,
41,-235.97173203983164,119,,,
42,-156.57733166487432,67,,,
43,-176.321322398695,74,,,
44,-339.71383897621075,133,,,
45,-442.2529594959915,113,,,
46,-319.8176853748819,105,,,
47,-397.74714393151186,105,,,
48,-237.85796185148394,70,,,
49,-457.1882335176816,125,,,
50,-205.55867755663454,102,,,
51,-289.3312030705814,98,,,
52,-180.4998301913003,63,,,
53,-141.56323362526763,73,,,
54,-204.8430131763299,76,,,
55,-201.2712204920734,85,,,
56,-198.01230512535906,68,,,
57,-348.62463955874057,102,,,
58,-132.42376426913796,77,,,
59,-275.235407632101,148,,,
60,-333.3287823563669,91,,,-255.82295896919595
61,-410.7147029916324,128,,,
62,-218.47416400358514,73,,,
63,-202.52203794974494,89,,,
64,-239.81142686932756,65,,,
65,-266.5963637870204,80,,,
66,-512.8631663219644,136,,,
67,-500.9987652220366,123,,,
68,-199.16315767833498,83,,,
69,-269.00577020828445,97,,,
70,-216.92100204287013,115,,,
71,-202.8406217382722,83,,,
72,-186.9673690871822,77,,,
73,-237.25755647907425,71,,,
74,-392.01427748733545,107,,,
75,-275.3051362370714,76,,,
76,-164.89677888732078,60,,,
77,-435.67898889183465,110,,,
78,-235.19266030338957,86,,,
79,-213.62402584752493,75,,,
80,-241.3547177309771,129,,,
81,-274.54564623123804,87,,,
82,-120.04542869047113,134,,,
83,-335.10357353448626,117,,,
84,-214.37776276826528,86,,,
85,-432.68581173535057,118,,,
86,-208.75565759408,69,,,
87,-272.71766099920035,94,,,
88,-194.84372159334802,64,,,
89,-329.87051076955856,91,,,
90,-224.97751287763288,84,,,-261.6129771951729
91,-301.13774384755806,113,,,
92,-210.0161504197241,95,,,
93,-464.0047841309517,97,,,
94,-218.61696764350194,81,,,
95,-404.39754331611584,113,,,
96,-449.540965391556,97,,,
97,-166.2510378490412,73,,,
98,-194.51356440535272,72,,,
