episode,return,length,epsilon,learning_rate,val_return
196,-246.40946527200487,70,,,
197,-187.8514976550114,78,,,
198,-201.74765310492887,59,,,
199,-168.81205788155867,65,,,
200,-219.70616827621038,74,,,
201,-197.89495503586278,103,,,
202,-302.2736311702052,131,,,
203,-265.94119598779724,108,,,
204,-213.74490245200084,64,,,
205,-155.2727207598507,65,,,
206,-178.1760343553883,69,,,
207,-493.81140766987863,143,,,
208,-197.37679479349327,72,,,
209,-435.3661238989882,92,,,
210,-249.66776234279143,118,,,-228.0473948738083
211,-160.38929826344776,74,,,
212,-242.12006477875005,86,,,
213,-245.64381632571008,103,,,
214,-431.1941986571387,103,,,
215,-242.067784008304,81,,,
216,-279.6899213436354,106,,,
217,-358.9031647057778,115,,,
218,-483.0649122332377,126,,,
219,-274.02360482324207,104,,,
220,-185.8472192851436,58,,,
221,-218.55745743633676,83,,,
222,-195.79014024067146,67,,,
223,-301.23113451832194,129,,,
224,-323.6223860209235,119,,,
225,-285.55308499551614,97,,,
226,-184.97606148981373,78,,,
227,-302.22927448583766,87,,,
228,-197.37576877401904,94,,,
229,-251.35972949531038,103,,,
230,-233.91892372157182,93,,,
231,-286.48034607232876,77,,,
232,-221.7121885479414,84,,,
233,-290.516714028484,105,,,
234,-403.24723443314065,114,,,
235,-421.2476276174208,97,,,
236,-225.3255543569791,111,,,
237,-245.7673539983625,98,,,
238,-213.74996838882606,66,,,
239,-277.7780126975188,120,,,
240,-354.7686513062811,123,,,-226.24225849726804
241,-361.51479207195524,108,,,
242,-189.5116866952658,80,,,
243,-126.42438907059186,126,,,
244,-309.59337926610806,116,,,
245,-427.73684149475184,112,,,
246,-454.1315796981138,118,,,
247,-235.51954592527778,79,,,
248,-241.9959425530247,66,,,
249,-441.85200159460993,103,,,
250,-209.0510351461008,70,,,
251,-389.0328840954333,116,,,
252,-192.35636069361348,89,,,
253,-244.93896034034356,118,,,
254,-221.3094378830466,106,,,
255,-160.20980347207092,68,,,
256,-192.46130181123962,69,,,
257,-401.11567402375863,101,,,
258,-240.55550800662306,109,,,
259,-262.56052167118855,102,,,
260,-195.6207555582638,64,,,
261,-208.23625898013435,79,,,
262,-272.194324235115,106,,,
263,-250.78711610943216,108,,,
264,-224.7301149219712,87,,,
265,-279.07317721541375,84,,,
266,-335.78362595109195,118,,,
267,-418.2288933340045,125,,,
268,-214.81829754837403,79,,,
269,-415.9228775197851,127,,,
270,-204.84137321450063,67,,,-220.01233450947265
271,-201.1260878940091,81,,,
272,-221.1563434555375,100,,,
273,-219.06974163044873,82,,,
274,-250.9724554177387,102,,,
275,-283.1023963915487,123,,,
276,-269.68834586231935,80,,,
277,-195.77579854503702,83,,,
278,-199.49098265658486,61,,,
279,-223.44727544906095,82,,,
280,-252.1157486980955,68,,,
281,-181.13995310075785,82,,,
282,-211.51573730093924,90,,,
283,-303.9665586325905,101,,,
284,-277.2076060310485,103,,,
285,-430.8012469305527,101,,,
286,-216.79680416716087,113,,,
287,-211.2997383834796,78,,,
288,-211.17692583727265,83,,,
289,-217.88521588125866,69,,,
290,-228.7880316727868,70,,,
291,-395.9324365499683,99,,,
292,-251.40946833074716,103,,,
293,-358.0263886417409,92,,,
294,-224.2072771467814,89,,,
295,-222.98262089796313,85,,,
296,-301.9397516288954,125,,,
297,-414.22425549203155,118,,,
298,-222.63747325934523,89,,,
299,-257.1646465073837,104,,,
300,-228.24003159187657,94,,,-219.67275452994107
