episode,return,length,epsilon,learning_rate,val_return
1,-410.6824816411513,101,,,
2,-565.9170466252477,99,,,
3,-240.42204615655382,70,,,
4,-306.2958791321007,74,,,
5,-218.35506067986955,66,,,
6,-293.6333058504932,130,,,
7,-173.21343498986204,73,,,
8,-211.9299090962866,73,,,
9,-116.64383988269917,96,,,
10,-279.0189367411889,60,,,
11,-439.9949494346143,110,,,
12,-173.92275116516333,104,,,
13,-292.93086156902126,139,,,
14,-258.5157555364644,84,,,
15,-244.6456107245303,132,,,
16,-193.783041107954,63,,,
17,-185.68946387982317,74,,,
18,-449.38863666368786,114,,,
19,-368.8853270867094,90,,,
20,-256.6087146116379,85,,,
21,-241.78116035934977,85,,,
22,-358.78262334753424,100,,,
23,-356.5762621692585,121,,,
24,-338.7234026672263,118,,,
25,-488.55174452963945,93,,,
26,-173.56361599760947,65,,,
27,-406.10878626432134,120,,,
28,-270.2298360769477,67,,,
29,-386.69348129037314,89,,,
30,-408.0950916150171,96,,,-253.2600634121236
31,-449.34493742267955,99,,,
32,-295.7360483216831,110,,,
33,-227.79629129869537,82,,,
34,-180.43304220920373,87,,,
35,-270.8670151782552,106,,,
36,-236.36548701597195,112,,,
37,-239.04753981248592,103,,,
38,-215.377482679036,81,,,
39,-178.7343108327057,74,,,
40,-398.6203590205067,116,,,
41,-209.5343761168723,81,,,
42,-280.6579501533216,90,,,
43,-403.4223626790173,145,,,
44,-215.11374976264764,125,,,
45,-354.27153111244814,141,,,
46,-300.457549580904,108,,,
47,-172.00584666609956,75,,,
48,-305.74055054800925,98,,,
49,-457.0487411824942,141,,,
50,-271.43256107217405,89,,,
51,-476.98470300244696,126,,,
52,-191.64838769018044,68,,,
53,-280.334984763194,119,,,
54,-239.81823805819693,62,,,
55,-464.76430925475006,147,,,
56,-386.3943677000408,83,,,
57,-223.67698884567034,69,,,
58,-179.6746669886894,83,,,
59,-255.26979682760907,68,,,
60,-245.75124075888823,114,,,-256.6677772900772
61,-418.7096482608822,96,,,
62,-485.2561328931727,121,,,
63,-447.5078263956842,116,,,
64,-314.7378920118476,132,,,
65,-577.9098759077516,94,,,
66,-335.40286308572513,78,,,
67,-259.5588632351254,117,,,
68,-278.6329861295534,113,,,
69,-397.23631999914187,122,,,
70,-259.9459702694265,94,,,
71,-257.73313149094315,137,,,
72,-226.260796335889,81,,,
73,-264.4403784184014,97,,,
74,-275.10253545439207,68,,,
75,-400.19146671711843,114,,,
76,-219.22694472498347,89,,,
77,-249.9353323266846,106,,,
78,-335.46333303351344,75,,,
79,-387.9508851381373,120,,,
80,-198.45717950926795,73,,,
81,-302.5737258970865,89,,,
82,-273.6984310966053,67,,,
83,-250.22831402931607,85,,,
84,-349.3362249517096,121,,,
85,-245.074663496891,95,,,
86,-235.66845512285175,73,,,
87,-326.6002424083604,126,,,
88,-249.33819776618571,73,,,
89,-317.2957308881085,120,,,
90,-229.6384554227958,73,,,-214.53235297870415
91,-240.8102126750756,102,,,
92,-218.31794425194002,99,,,
93,-192.83227725185765,69,,,
94,-220.72076028554716,76,,,
95,-313.5087207967907,116,,,
96,-580.2350385065128,106,,,
97,-332.85827155661525,94,,,
98,-465.399925068077,98,,,
99,-200.22046650645987,77,,,
100,-226.1526602685642,128,,,
