episode,return,length,epsilon,learning_rate,val_return
1,-285.6627080242034,58,,,
2,-217.666130976273,81,,,
3,-187.02699898745442,70,,,
4,-210.13365397617943,101,,,
5,-321.61572099802544,103,,,
6,-191.37953771759533,120,,,
7,-249.7468088591583,99,,,
8,-198.07208801030254,70,,,
9,-484.1782146354457,89,,,
10,-266.2763382442796,115,,,
11,-473.721395233933,133,,,
12,-71.44151734039386,84,,,
13,-176.01826058179427,93,,,
14,-320.28878819255215,115,,,
15,-533.8920768518212,94,,,
16,-206.68975018193635,89,,,
17,-219.707277316469,104,,,
18,-174.86049409695056,75,,,
19,-126.25497999623093,71,,,
20,-272.27588783832033,133,,,
21,-270.9987906180485,97,,,
22,-221.82287212923816,122,,,
23,-473.83800582971946,90,,,
24,-260.3513374357066,88,,,
25,-502.8505689026308,123,,,
26,-188.67235974781232,100,,,
27,-279.00022974999973,149,,,
28,-188.87763546744648,65,,,
29,-244.49340197272633,114,,,
30,-334.96389089932984,115,,,-263.912559895576
31,-179.95306903566683,84,,,
32,-255.57135014147863,115,,,
33,-204.04503214074307,89,,,
34,-353.32394091844606,81,,,
35,-257.2597682903103,69,,,
36,-228.60347447261594,73,,,
37,-270.4462104282139,77,,,
38,-72.21797357360103,1000,,,
39,-468.6107023655175,114,,,
40,-212.8759316800666,76,,,
41,-266.8088496500792,74,,,
42,-231.3110897902673,113,,,
43,-243.5893786503339,102,,,
44,-209.97271242423707,74,,,
45,-276.9855981969186,86,,,
46,-487.0660645259044,103,,,
47,-476.31125066599435,104,,,
48,-289.7341126592494,89,,,
49,-188.129665746755,81,,,
50,-174.8650468940782,111,,,
51,-187.1289569019305,85,,,
52,-347.586705164677,90,,,
53,-499.1587954802126,158,,,
54,-340.34329778160173,111,,,
55,-153.19607248680677,73,,,
56,-302.91854679470265,88,,,
57,-329.52057451179223,107,,,
58,-179.03888547346926,68,,,
59,-487.1017489623724,130,,,
60,-313.0099473712151,96,,,-261.1045088836906
61,-482.6226902712673,122,,,
62,-193.77852228130683,94,,,
63,-469.73964676137075,109,,,
64,-246.64759406320536,84,,,
65,-521.7362180706843,103,,,
66,-197.3248802670039,71,,,
67,-354.5513550262843,118,,,
68,-231.43968356791382,78,,,
69,-173.25777730842393,158,,,
70,-183.6054200494386,82,,,
71,-274.8865551837042,123,,,
72,-220.0724510695324,74,,,
73,-429.6630612065324,114,,,
74,-214.72702111995827,107,,,
75,-339.4360602866491,120,,,
76,-359.2913584208177,97,,,
77,-341.94356135238604,130,,,
78,-360.34192144664405,98,,,
79,-365.3155805677785,139,,,
80,-206.41793519691115,70,,,
81,-497.17717018673954,115,,,
82,-169.72178405342845,68,,,
83,-158.9355407622888,66,,,
84,-179.26424710372052,97,,,
85,-257.83546292154233,76,,,
86,-423.2905094449156,105,,,
87,-431.96976696037643,146,,,
88,-215.27237690980115,99,,,
89,-248.25903044940355,99,,,
90,-187.12915469613105,65,,,-254.7903724586149
91,-246.4633247213009,97,,,
92,-232.68650750920787,64,,,
93,-254.18909029726075,88,,,
94,-271.43798683251663,87,,,
95,-347.57616980660015,84,,,
96,-234.01494760313224,62,,,
97,-239.7874663430823,103,,,
98,-205.32454200970744,77,,,
99,-338.620888574064,148,,,
100,-228.6303806642823,70,,,
101,-287.58429196284317,144,,,
102,-258.71791942624077,121,,,
103,-176.54928025018015,75,,,
104,-300.06225860480464,143,,,
105,-478.1056325704623,134,,,
106,-191.8177676375057,70,,,
107,-95.559664774454,83,,,
108,-306.5788417561684,78,,,
109,-415.7411989255222,85,,,
110,-163.89703004302348,71,,,
111,-264.02005996283117,115,,,
112,-245.3660186982116,116,,,
113,-237.73330459435772,72,,,
114,-226.2609950633758,103,,,
115,-310.7234407701125,135,,,
116,-175.87209001213458,67,,,
117,-186.93100058084448,89,,,
118,-288.5308485769094,90,,,
119,-305.43742553467246,95,,,
120,-406.9127793104169,116,,,-280.58017816363736
121,-183.60102881578177,81,,,
122,-213.66428078062165,74,,,
123,-504.2795484279583,91,,,
124,-209.62668802563337,72,,,
125,-350.9535675000055,121,,,
126,-332.8349086639138,97,,,
127,-441.9637044241342,95,,,
128,-299.45785424541964,80,,,
129,-458.22886457462175,106,,,
130,-477.97112783589864,110,,,
131,-221.0060123847487,89,,,
132,-442.55018776747073,100,,,
133,-284.4373835296865,100,,,
134,-213.19578388519685,95,,,
135,-275.6736300822791,110,,,
136,-218.17649554811754,72,,,
137,-159.5519202524953,75,,,
138,-404.4866028595547,93,,,
139,-497.4722095281659,92,,,
140,-175.03688499429109,115,,,
141,-119.29632810875819,90,,,
142,-184.77447979228262,66,,,
143,-264.93887886703124,110,,,
144,-365.5071276420804,76,,,
145,-592.7222608192384,126,,,
146,-507.8420162184706,130,,,
147,-555.761668884971,88,,,
148,-194.04857776121545,84,,,
149,-135.87850492758906,112,,,
150,-200.43944624321324,81,,,-306.315022274338
151,-293.90445025531324,125,,,
152,-176.40051259385277,60,,,
153,-299.32926673342627,100,,,
154,-372.4321642578733,74,,,
155,-394.60195627857763,95,,,
156,-507.9601338991232,90,,,
157,-469.8682868398473,104,,,
158,-347.6899738730317,83,,,
159,-423.1013565941846,138,,,
160,-467.68870282144826,107,,,
161,-323.433264262585,75,,,
162,-386.4271766174384,77,,,
163,-608.8026854944189,106,,,
164,-267.1405723147458,106,,,
165,-579.0851352411948,97,,,
166,-495.40878506249396,95,,,
167,-537.8273244716407,109,,,
168,-585.1305584107174,95,,,
169,-277.18581055126384,71,,,
170,-552.7527618032727,105,,,
171,-219.8803848955871,82,,,
172,-234.47140183464256,96,,,
173,-352.3243509426194,90,,,
174,-177.73200305855417,69,,,
175,-138.71420744632616,115,,,
176,-250.92971987168454,79,,,
177,-328.76900171704654,111,,,
178,-558.9643882873802,91,,,
179,-311.324177019207,87,,,
180,-398.17126844737334,79,,,-262.23389357293513
181,-224.5870240635133,76,,,
182,-576.5269792726058,110,,,
183,-313.78585083794064,86,,,
184,-206.27232824530472,81,,,
185,-567.5975450995409,101,,,
186,-215.3632428681434,78,,,
187,-238.43160203973818,103,,,
188,-263.67425671138346,107,,,
189,-375.18631294512875,104,,,
190,-172.15458542794568,65,,,
191,-272.06242966365994,73,,,
192,-635.5771408392841,97,,,
193,-265.8604395638067,67,,,
194,-210.96766143821714,65,,,
195,-250.64600915264842,70,,,
196,-334.436727513464,96,,,
197,-257.0088506442764,91,,,
198,-289.03572923559375,80,,,
199,-142.03492208599084,103,,,
200,-443.01724333710143,104,,,
201,-383.3029061417808,86,,,
202,-431.59801025095305,127,,,
