episode,return,length,epsilon,learning_rate,val_return
1,-227.56958548360785,103,,,
2,-345.94196254360463,83,,,
3,-89.3019108772936,148,,,
4,-266.04625839788343,88,,,
5,-302.97385416169175,135,,,
6,-205.2060763270679,107,,,
7,-222.31751998590073,144,,,
8,-213.33311008431275,115,,,
9,-321.95605445492083,120,,,
10,-332.1446224691815,84,,,
11,-193.27988810510897,91,,,
12,-309.9285047124084,113,,,
13,-256.99113821923083,115,,,
14,-198.6882600415269,61,,,
15,-237.76175213603346,89,,,
16,-199.08850834834683,100,,,
17,-422.90171050159734,111,,,
18,-198.99418327504134,73,,,
19,-256.6503322017613,112,,,
20,-368.3083875627869,80,,,
21,-324.4698374864139,126,,,
22,-330.03344676193956,61,,,
23,-364.41192034358716,84,,,
24,-209.28762255771997,77,,,
25,-365.63269354979644,106,,,
26,-219.40212501606732,119,,,
27,-636.7259053724581,128,,,
28,-201.96783727292038,94,,,
29,-636.3828000734654,105,,,
30,-190.82067117303524,70,,,-262.9532399036046
31,-78.85313223838538,74,,,
32,-226.087662096003,78,,,
33,-124.96763662045204,67,,,
34,-444.5626928176516,74,,,
35,-355.88437114608644,101,,,
36,-240.3585906674603,68,,,
37,-258.8310000226147,114,,,
38,-186.24585205630552,66,,,
39,-137.85150936259623,72,,,
40,-244.63347201635304,108,,,
41,-268.7454125076498,110,,,
42,-418.5846676691404,130,,,
43,-240.4483505227953,105,,,
44,-182.6612208733544,69,,,
45,-276.92646170446204,144,,,
46,-563.1525259796764,85,,,
47,-316.1783669657639,103,,,
48,-256.07899961950136,126,,,
49,-377.8050656228555,122,,,
50,-234.73153435755316,71,,,
51,-197.67492872147545,108,,,
52,-368.8916816616952,126,,,
53,-246.57177553714837,129,,,
54,-240.1712383071512,117,,,
55,-256.96343791794993,74,,,
56,-414.59139999330824,87,,,
57,-311.23707388470564,90,,,
58,-169.24307328102321,138,,,
59,-390.05283965610437,116,,,
60,-194.30073057162826,67,,,-232.29333380470212
61,-241.011862064949,127,,,
62,-226.3829895127467,78,,,
63,-225.44194760882664,85,,,
64,-208.03438858328394,90,,,
65,-287.7059430397011,109,,,
66,-173.88178086886862,59,,,
67,-273.5536349688863,91,,,
68,-248.02025527038637,58,,,
69,-294.1115638853669,75,,,
70,-453.2764672859731,92,,,
71,-466.0783084579991,101,,,
72,-232.12773283594953,65,,,
73,-242.99800971849953,131,,,
74,-213.3010546621489,82,,,
75,-256.67583158932257,98,,,
76,-349.4544456590421,116,,,
77,-198.6347726774218,77,,,
78,-648.6577859289166,142,,,
79,-209.13897815176574,69,,,
80,-312.8259949644589,95,,,
81,-307.8621809558542,101,,,
82,-294.40225273061947,77,,,
83,-248.85379996509164,107,,,
84,-375.55605758827824,97,,,
85,-222.3915951373284,65,,,
86,-200.3789086984288,80,,,
87,-253.91770687776963,96,,,
88,-194.3934158193715,77,,,
89,-243.01724696290563,74,,,
90,-232.42191845286447,109,,,-232.3650266215919
91,-201.29520019745618,85,,,
92,-495.3358110321371,98,,,
93,-305.6067229759009,104,,,
94,-231.894408977851,109,,,
95,-213.91956476588285,94,,,
96,-298.5377108526462,119,,,
97,-294.2610717008642,128,,,
98,-263.68018228103625,111,,,
99,-307.8054004443511,76,,,
100,-257.2853378881081,80,,,
101,-244.27500948622108,71,,,
102,-327.5142569766961,124,,,
103,-380.59191252311587,94,,,
104,-216.0077809936572,69,,,
105,-328.9138117069673,128,,,
106,-206.19815082371534,61,,,
107,-499.6768916710158,122,,,
108,-267.1303755635543,63,,,
109,-231.67998180796312,65,,,
110,-244.39599038281645,80,,,
111,-461.6761096881832,106,,,
112,-201.07771566359165,62,,,
113,-312.7388162976909,88,,,
114,-666.1590524246158,119,,,
115,-292.93004212015273,109,,,
116,-225.24742993788783,55,,,
117,-234.45047352063156,86,,,
118,-216.09936302333196,70,,,
119,-212.00981598734376,61,,,
120,-273.04763914536915,68,,,-265.9268303938433
121,-323.5210896103937,93,,,
122,-216.04808029438084,71,,,
123,-265.5632384721759,99,,,
124,-499.3413166485541,99,,,
125,-220.63217059794803,72,,,
126,-354.8717818471239,95,,,
127,-136.33369825154432,134,,,
128,-176.37335801671307,99,,,
129,-219.62044146284336,93,,,
130,-563.0184916485262,102,,,
131,-223.1730565402022,80,,,
132,-413.55224153984784,91,,,
133,-411.70242054817925,104,,,
134,-432.8548666448794,74,,,
135,-208.7623648256912,81,,,
136,-193.61679797964726,81,,,
137,-341.8248694705549,140,,,
138,-234.22201831974604,73,,,
139,-236.42034620056498,76,,,
140,-494.6824300182927,93,,,
141,-194.70225617859793,106,,,
142,-437.22298788754716,114,,,
143,-291.0641668126025,118,,,
144,-199.5336278942311,75,,,
145,-421.3031474461511,118,,,
146,-231.48102251911254,74,,,
147,-219.82542916425456,80,,,
148,-224.01448475266355,65,,,
149,-254.85358901132616,136,,,
150,-259.201564109526,81,,,-220.38575500794204
151,-257.824506998628,96,,,
152,-207.09488086587004,72,,,
153,-222.04449264995182,67,,,
154,-328.8059009524451,74,,,
155,-215.04386929485597,65,,,
156,-234.2204151572266,63,,,
157,-92.07798409178983,76,,,
158,-217.19254158002877,58,,,
159,-248.32983396326281,71,,,
160,-497.375113061579,106,,,
161,-298.8646200736734,84,,,
162,-223.58110443136272,81,,,
163,-204.53107775029687,99,,,
164,-262.52451109962186,73,,,
165,-176.80927377051063,63,,,
166,-235.70503889707967,59,,,
167,-209.96822370640652,59,,,
168,-461.1606069364457,95,,,
169,-269.7527671471243,84,,,
170,-209.80008945720422,61,,,
171,-180.2338665971933,61,,,
172,-255.7377181539756,71,,,
173,-180.22296949272425,60,,,
174,-420.08995298296327,85,,,
175,-205.42328976772444,59,,,
176,-345.805928884957,75,,,
177,-239.12874828874703,64,,,
178,-214.83510166819212,71,,,
179,-245.34785877940158,108,,,
180,-253.40077304565483,89,,,-234.33842620607288
181,-394.0421471225964,90,,,
182,-213.4277826300671,54,,,
183,-227.4264254096947,67,,,
184,-296.1411904488485,66,,,
185,-233.1935827435784,85,,,
186,-203.15169011899187,55,,,
187,-227.7929074168625,56,,,
188,-287.6138444280664,96,,,
189,-319.7874267611728,77,,,
190,-316.16553755613387,62,,,
191,-277.1760209546244,82,,,
192,-471.9567536821377,86,,,
193,-305.5150574002036,70,,,
194,-184.68212223920943,55,,,
195,-389.6881414394145,121,,,
196,-228.73982988971494,57,,,
197,-265.4066531595953,80,,,
198,-241.45196509648213,78,,,
199,-233.28823589547665,100,,,
200,-184.0123399136923,52,,,
201,-239.15530979620235,68,,,
202,-232.8270224499296,71,,,
203,-215.58695908076973,68,,,
204,-221.08632515271037,93,,,
205,-214.17104209933242,55,,,
206,-344.6966352185897,66,,,
207,-242.84929287712987,69,,,
208,-346.24147152622226,80,,,
209,-258.15713546658236,85,,,
210,-401.4654411333049,96,,,-286.3176777503669
211,-539.9264096635155,96,,,
212,-246.19730891022823,54,,,
213,-348.84864579015425,103,,,
214,-301.0402288200348,54,,,
215,-305.3143595748173,68,,,
216,-396.3264234321221,77,,,
217,-218.14714188345124,102,,,
218,-395.8533524903512,95,,,
219,-207.20239021434398,66,,,
220,-491.3165211864325,87,,,
221,-238.6579884378688,86,,,
222,-328.7645120466382,52,,,
223,-369.8047774565915,95,,,
224,-210.77589247150826,57,,,
225,-210.99779998213157,61,,,
226,-279.72223838464055,68,,,
227,-301.61680042522704,64,,,
228,-221.98928690539694,85,,,
229,-232.63307998193346,54,,,
230,-204.3851271014042,74,,,
231,-229.80312765813235,63,,,
232,-359.6867506021046,72,,,
233,-227.67251607943513,86,,,
234,-320.9605849899833,93,,,
235,-287.89156347675043,95,,,
236,-257.62256567230986,73,,,
237,-273.64578344364145,78,,,
