episode,return,length,epsilon,learning_rate,val_return
1,-231.3276297420946,91,0.995,0.0005,
2,-249.79022277463392,84,0.990025,0.0005,
3,-247.4580899867236,59,0.985074875,0.0005,
4,-268.323764882242,115,0.9801495006250001,0.0005,
5,-322.26708115506585,84,0.9752487531218751,0.0005,
6,-258.7257330963717,117,0.9703725093562657,0.0005,
7,-388.2495458864132,79,0.9655206468094844,0.0005,
8,-231.85922203762863,126,0.960693043575437,0.0005,
9,-174.14925746415724,117,0.9558895783575597,0.0005,
10,-174.36891479540748,70,0.9511101304657719,0.0005,
11,-461.52395924347024,127,0.946354579813443,0.0005,
12,-163.56225523119932,70,0.9416228069143757,0.0005,
13,-234.4187517445739,115,0.9369146928798039,0.0005,
14,-333.6791858648365,78,0.9322301194154049,0.0005,
15,-508.7448742441536,106,0.9275689688183278,0.0005,
16,-464.6840403059099,107,0.9229311239742362,0.0005,
17,-296.8205241889287,81,0.918316468354365,0.0005,
18,-481.73292590334785,96,0.9137248860125932,0.0005,
19,-296.6203783950035,74,0.9091562615825302,0.0005,
20,-176.49167630647642,89,0.9046104802746175,0.0005,
21,-253.6994909258952,112,0.9000874278732445,0.0005,
22,-332.2422999451088,80,0.8955869907338783,0.0005,
23,-319.8267854671067,102,0.8911090557802088,0.0005,
24,-212.0213772651539,73,0.8866535105013078,0.0005,
25,-181.95799707388983,106,0.8822202429488013,0.0005,
26,-244.93292015191997,113,0.8778091417340573,0.0005,
27,-382.82094819567783,74,0.8734200960253871,0.0005,
28,-141.07564458504083,127,0.8690529955452602,0.0005,
29,-217.59902707825952,122,0.8647077305675338,0.0005,
30,-381.6518875161489,96,0.8603841919146962,0.0005,-274.2677613363195
31,-201.31690368677172,75,0.8560822709551227,0.0005,
32,-558.200692705637,152,0.851801859600347,0.0005,
33,-451.68509308627364,150,0.8475428503023453,0.0005,
34,-180.54551122684342,78,0.8433051360508336,0.0005,
35,-73.1949676336227,160,0.8390886103705794,0.0005,
36,-176.29654441922568,115,0.8348931673187264,0.0005,
