episode,return,length,epsilon,learning_rate,val_return
1,-249.0661111971667,78,0.995,0.001,
2,-328.4669613263367,99,0.990025,0.001,
3,-204.27137613635557,70,0.985074875,0.001,
4,-237.92477076476194,105,0.9801495006250001,0.001,
5,-222.59843241921413,98,0.9752487531218751,0.001,
6,-365.1174112660165,103,0.9703725093562657,0.001,
7,-181.26101691573857,67,0.9655206468094844,0.001,
8,-186.85690248708298,65,0.960693043575437,0.001,
9,-202.67701185523543,71,0.9558895783575597,0.001,
10,-226.80138548277787,85,0.9511101304657719,0.001,
11,-321.61512977342136,65,0.946354579813443,0.001,
12,-122.2141871950855,115,0.9416228069143757,0.001,
13,-281.3772469627236,93,0.9369146928798039,0.001,
14,-225.99593499814208,85,0.9322301194154049,0.001,
15,-471.0358980027516,124,0.9275689688183278,0.001,
16,-234.1305108232931,75,0.9229311239742362,0.001,
17,-345.45948416018666,118,0.918316468354365,0.001,
18,-434.58168555737075,103,0.9137248860125932,0.001,
19,-230.2724866650035,74,0.9091562615825302,0.001,
20,-247.59751135013286,117,0.9046104802746175,0.001,
21,-212.83684015296504,92,0.9000874278732445,0.001,
22,-295.3323551652984,85,0.8955869907338783,0.001,
23,-227.6711843511942,121,0.8911090557802088,0.001,
24,-178.26788657287585,76,0.8866535105013078,0.001,
25,-249.17725636966765,103,0.8822202429488013,0.001,
26,-448.57646946130876,121,0.8778091417340573,0.001,
27,-343.11609836486394,105,0.8734200960253871,0.001,
28,-229.61606634878123,86,0.8690529955452602,0.001,
29,-273.052448835216,104,0.8647077305675338,0.001,
30,-216.8201283986233,78,0.8603841919146962,0.001,-181.36208874742528
31,-312.6607490330424,110,0.8560822709551227,0.001,
32,-268.934403066144,104,0.851801859600347,0.001,
33,-241.44223089221057,64,0.8475428503023453,0.001,
34,-235.0515853978461,77,0.8433051360508336,0.001,
35,-214.06206384895313,75,0.8390886103705794,0.001,
36,-230.91623291637336,91,0.8348931673187264,0.001,
37,-214.74947885189772,81,0.8307187014821328,0.001,
38,-251.61719551710053,127,0.8265651079747222,0.001,
39,-212.62689046397628,103,0.8224322824348486,0.001,
40,-400.52558419448485,112,0.8183201210226743,0.001,
41,-190.7177902872215,120,0.8142285204175609,0.001,
42,-165.9481041386903,123,0.810157377815473,0.001,
43,-245.58514383569093,93,0.8061065909263957,0.001,
44,-216.44149637033553,116,0.8020760579717637,0.001,
45,-138.6995963072752,84,0.798065677681905,0.001,
46,-129.97396000458977,124,0.7940753492934954,0.001,
47,-194.57007950947406,80,0.7901049725470279,0.001,
48,-179.99277080526036,86,0.7861544476842928,0.001,
49,-166.56272774859153,86,0.7822236754458713,0.001,
50,-178.9888079964418,118,0.778312557068642,0.001,
51,-92.13237837352185,127,0.7744209942832988,0.001,
52,-216.80775602963902,105,0.7705488893118823,0.001,
53,-197.6893614286516,73,0.7666961448653229,0.001,
54,-170.60989759573246,86,0.7628626641409962,0.001,
55,-218.79397476109835,109,0.7590483508202912,0.001,
56,-245.2024818011282,97,0.7552531090661897,0.001,
57,-256.98578757350725,113,0.7514768435208588,0.001,
58,-444.6440062105538,109,0.7477194593032545,0.001,
59,-140.49620933882605,86,0.7439808620067382,0.001,
60,-146.65655727219428,107,0.7402609576967045,0.001,-199.85209819474233
61,-201.2277345090781,71,0.736559652908221,0.001,
62,-214.5972916845532,118,0.7328768546436799,0.001,
63,-199.29042253150314,105,0.7292124703704616,0.001,
64,-194.78386954240145,110,0.7255664080186093,0.001,
65,-205.78228720738608,100,0.7219385759785162,0.001,
66,-195.63823119613969,106,0.7183288830986236,0.001,
67,-282.36582900765,94,0.7147372386831305,0.001,
68,-313.01564468248154,111,0.7111635524897149,0.001,
69,-107.45359607180278,142,0.7076077347272662,0.001,
70,-160.3148276097046,68,0.7040696960536299,0.001,
71,-253.09675561627157,133,0.7005493475733617,0.001,
72,-190.79610173362195,145,0.697046600835495,0.001,
73,-173.32764674236267,119,0.6935613678313175,0.001,
74,-195.82011615171382,114,0.6900935609921609,0.001,
75,-134.94074980125976,91,0.6866430931872001,0.001,
76,-177.7894183001877,97,0.6832098777212641,0.001,
77,-161.71664282372447,73,0.6797938283326578,0.001,
78,-122.18956549064035,122,0.6763948591909945,0.001,
79,-145.65560094866612,135,0.6730128848950395,0.001,
80,-169.47455540038564,123,0.6696478204705644,0.001,
81,-163.67181432894807,133,0.6662995813682115,0.001,
82,-162.2955700422569,72,0.6629680834613705,0.001,
83,-213.5710326857144,98,0.6596532430440636,0.001,
84,-189.93282091976468,117,0.6563549768288433,0.001,
85,-111.13222747465062,147,0.653073201944699,0.001,
86,-125.11680905162328,77,0.6498078359349755,0.001,
87,-179.06642145552127,115,0.6465587967553006,0.001,
88,-102.6937102126649,79,0.6433260027715241,0.001,
89,-195.23917935779014,138,0.6401093727576664,0.001,
90,-148.2483557549155,164,0.6369088258938781,0.001,-383.02647025280595
91,-337.7570152060124,128,0.6337242817644086,0.001,
92,-158.5947727773269,78,0.6305556603555866,0.001,
93,-249.4964413006439,134,0.6274028820538087,0.001,
94,-96.35151904126747,148,0.6242658676435396,0.001,
95,-160.9484333469472,82,0.6211445383053219,0.001,
96,-170.59590474168618,149,0.6180388156137953,0.001,
97,-138.31278845349632,88,0.6149486215357263,0.001,
98,-265.9685244139118,153,0.6118738784280476,0.001,
99,-305.75989260228255,158,0.6088145090359074,0.001,
100,-152.0342162909626,111,0.6057704364907278,0.001,
101,-322.82089143807264,170,0.6027415843082742,0.001,
102,-173.53800360326431,83,0.5997278763867329,0.001,
103,-106.8878386744917,102,0.5967292370047992,0.001,
104,-152.07051348960772,136,0.5937455908197752,0.001,
105,-250.47286177375105,129,0.5907768628656763,0.001,
106,-149.27198485790228,78,0.5878229785513479,0.001,
107,-247.9680341237015,119,0.5848838636585911,0.001,
108,-125.57347824847088,210,0.5819594443402982,0.001,
109,-97.60509687251644,146,0.5790496471185967,0.001,
110,-367.628722846105,321,0.5761543988830038,0.001,
111,-154.53799405728185,104,0.5732736268885887,0.001,
112,-158.3613028143968,179,0.5704072587541458,0.001,
113,-343.2988301028381,140,0.567555222460375,0.001,
114,-135.25521393885316,90,0.5647174463480732,0.001,
115,-157.45498175147466,66,0.5618938591163328,0.001,
116,-112.7581513712163,102,0.5590843898207511,0.001,
117,-163.49771222646407,151,0.5562889678716474,0.001,
118,-123.84156854379647,192,0.5535075230322891,0.001,
119,-92.7578491980136,82,0.5507399854171277,0.001,
120,-108.64783359593623,137,0.547986285490042,0.001,-354.1998342421425
121,-199.73935549854392,146,0.5452463540625918,0.001,
